/NOP/
795,3,2923,"onion_soup",1,0,0,-6,0,0,0,1,5,0,0,0,0,0,"(onion soup)",0,0,25,0,-1,-1,-1,-1,0,
796,3,2924,"evil_sgnn",1,0,19,-4,0,0,0,0,7,41,0,0,10,0,"(post)",0,0,26,0,-1,-1,-1,-1,0,
797,3,2925,"evil_sgne",1,0,19,-2,0,0,0,0,7,38,0,0,10,0,"(post)",0,0,26,0,-1,-1,-1,-1,0,
798,3,2926,"evil_sgnw",1,0,17,-2,0,0,0,0,7,40,0,0,10,0,"(post)",0,0,26,0,-1,-1,-1,-1,0,
799,3,2927,"evil_sgns",1,0,20,-1,0,0,0,0,7,38,0,0,10,0,"(post)",0,0,26,0,-1,-1,-1,-1,0,
801,3,2934,"meat_lamb",1,0,-2,-9,0,0,0,1,5,0,0,0,0,0,"(lamb meat)",0,0,25,0,-1,-1,-1,-1,0,
802,3,2935,"soupbowl_emy",1,0,2,-6,0,0,0,1,5,0,0,0,0,0,"(soup bowl)",0,0,2,0,-1,-1,-1,-1,0,
803,3,2937,"skeleton",1,0,4,-22,0,0,0,0,1,0,0,0,0,0,"(rotting skeleton)",0,0,15,0,-1,-1,-1,-1,0,
804,3,2940,"meat_steak",1,0,-1,-9,0,0,0,1,5,0,0,0,0,0,"(steak)",0,0,25,0,-1,-1,-1,-1,0,
805,3,2946,"axe2",1,0,2,-7,0,0,0,1,2,0,0,0,0,0,"(hatchet)",0,0,19,0,220,220,220,255,7,
807,3,2952,"plate_empty",1,0,1,-7,0,0,0,1,5,0,0,0,0,0,"(plate)",0,0,2,0,-1,-1,-1,-1,0,
808,3,3035,"lrg_drowsword",1,0,-2,-10,0,0,0,1,2,0,0,0,0,0,"(drow sword)",0,0,19,0,190,190,190,255,16,
810,3,3051,"sausage",1,0,0,-6,0,0,0,1,5,0,0,0,0,0,"(sausage)",0,0,25,0,-1,-1,-1,-1,0,
811,3,3054,"i_3054",1,0,2,-3,0,0,0,1,11,0,0,0,0,0,"(silver key)",0,0,23,0,-1,-1,-1,-1,0,
812,3,3055,"i_3055",1,0,3,-3,0,0,0,1,11,0,0,0,0,0,"(silver key)",0,0,23,0,-1,-1,-1,-1,0,
813,3,3056,"i_3056",1,0,1,-3,0,0,0,1,11,0,0,0,0,0,"(key)",0,0,23,0,-1,-1,-1,-1,0,
814,3,3075,"wall_deco1",1,0,-20,30,0,1,0,0,7,0,0,0,0,0,"(decoration)",0,0,26,0,-1,-1,-1,-1,0,
815,3,3076,"kupferstuecke",1,0,-1,-9,0,0,0,1,8,0,0,0,0,0,"(copper coins)",0,0,23,0,-1,-1,-1,-1,0,
816,3,3077,"silberstuecke",1,0,-1,-9,0,0,0,1,8,0,0,0,0,0,"(silver coins)",0,0,23,0,-1,-1,-1,-1,0,
817,3,3078,"silberstuecke3",1,0,0,-6,0,0,0,1,8,0,0,0,0,0,"(poison coins)",0,0,23,0,-1,-1,-1,-1,0,
820,3,3081,"signpostn",1,0,9,-4,0,1,0,0,7,27,0,0,10,1,"(signpost)",0,0,26,0,-1,-1,-1,-1,0,
821,3,3082,"signposts",1,0,10,-4,0,1,0,0,7,25,0,0,10,1,"(signpost)",0,0,26,0,-1,-1,-1,-1,0,
822,3,3083,"signpostw",1,0,17,-3,0,1,0,0,7,27,0,0,10,1,"(signpost)",0,0,26,0,-1,-1,-1,-1,0,
823,3,3084,"signposto",1,0,17,-3,0,1,0,0,7,25,0,0,10,1,"(signpost)",0,0,26,0,-1,-1,-1,-1,0,
824,3,3085,"dungeonwalln",1,0,1,-21,0,0,3,0,3,0,0,0,1000,1,"(dungeonwall)",0,0,15,0,-1,-1,-1,-1,0,
825,3,3086,"dungeonwalls",1,0,-1,-20,0,0,3,0,3,0,0,0,1000,1,"(dungeonwall)",0,0,15,0,-1,-1,-1,-1,0,
826,3,3087,"dungeonwallw",1,0,2,-20,0,0,1,0,3,0,0,0,1000,1,"(dungeonwall)",0,0,15,0,-1,-1,-1,-1,0,
827,3,3088,"dungeonwallo",1,0,-2,-21,0,0,1,0,3,0,0,0,1000,1,"(dungeonwall)",0,0,15,0,-1,-1,-1,-1,0,
828,3,3089,"dungeonwalleckeno",1,0,0,-19,0,0,2,0,3,0,0,0,1000,1,"(dungeonwall)",0,0,15,0,-1,-1,-1,-1,0,
829,3,3090,"dungeonwalleckenw",1,0,7,-19,0,0,1,0,3,0,0,0,1000,1,"(dungeonwall)",0,0,15,0,-1,-1,-1,-1,0,
830,3,3091,"dungeonwalleckeso",1,0,-5,-20,0,0,1,0,3,0,0,0,1000,1,"(dungeonwall)",0,0,15,0,-1,-1,-1,-1,0,
831,3,3092,"dungeonwalleckesw",1,0,0,-13,0,0,2,0,3,0,0,0,1000,1,"(dungeonwall)",0,0,15,0,-1,-1,-1,-1,0,
832,3,3093,"spiderweb1",1,0,2,-9,0,0,0,0,1,0,0,0,10,0,"(cobweb)",0,0,15,0,-1,-1,-1,-1,0,
833,3,3094,"spiderweb2",1,0,0,-9,0,0,0,0,1,0,0,0,10,0,"(cobweb)",0,0,15,0,-1,-1,-1,-1,0,
834,3,3095,"spiderweb3",1,0,1,-11,0,0,0,0,1,0,0,0,10,0,"(cobweb)",0,0,15,0,-1,-1,-1,-1,0,
835,3,3096,"spiderweb4",1,0,2,-8,0,0,0,0,1,0,0,0,10,0,"(cobweb)",0,0,15,0,-1,-1,-1,-1,0,
836,3,3097,"stalagmiten1",1,0,0,-19,0,0,0,0,1,0,0,0,20,1,"(stalagmites)",0,0,15,0,-1,-1,-1,-1,0,
837,3,3098,"stalagmiten2",1,0,1,-18,0,0,0,0,1,4,0,0,20,1,"(stalagmites)",0,0,15,0,-1,-1,-1,-1,0,
838,3,3099,"stalagmiten3",1,0,9,-17,0,0,0,0,1,15,0,0,20,1,"(stalagmites)",0,0,15,0,-1,-1,-1,-1,0,
839,3,3100,"stalagmiten4",1,0,8,-15,0,0,0,0,1,12,0,0,20,1,"(stalagmites)",0,0,15,0,-1,-1,-1,-1,0,
840,3,3101,"blut",3,2,-1,-6,0,0,0,0,1,0,0,10,0,0,"(blood spot)",0,0,15,0,-1,-1,-1,-1,0,
843,3,3104,"lecternbragon",1,0,0,-12,0,0,0,0,7,0,0,0,30,1,"(bookrest)",0,44,5,14742,-1,-1,-1,-1,0,
844,3,3105,"lecterneldan",1,0,0,-12,0,0,0,0,7,0,0,0,30,1,"(bookrest)",0,47,5,14999,-1,-1,-1,-1,0,
845,3,3106,"lecternfindari",1,0,0,-12,0,0,0,0,7,0,0,0,30,1,"(bookrest)",0,47,5,14999,-1,-1,-1,-1,0,
846,3,3107,"lecterntanora",1,0,0,-12,0,0,0,0,7,0,0,0,30,1,"(bookrest)",0,48,5,14456,-1,-1,-1,-1,0,
847,3,3108,"lecternushara",1,0,0,-12,0,0,0,0,7,0,0,0,30,1,"(bookrest)",0,47,5,14742,-1,-1,-1,-1,0,
848,3,3109,"openscroll",1,0,0,-11,0,0,0,1,10,0,0,0,0,0,"(open pell)",0,0,24,0,-1,-1,-1,-1,0,
849,3,3110,"scrollbk",1,0,1,-7,0,0,0,1,10,0,0,0,0,0,"(pell)",0,0,24,0,-1,-1,-1,-1,0,
850,3,3111,"scrollg",1,0,-1,-7,0,0,0,1,10,0,0,0,0,0,"(sealed pell)",0,0,24,0,-1,-1,-1,-1,0,
851,3,3112,"scrollo",1,0,-1,-7,0,0,0,1,10,0,0,0,0,0,"(sealed pell)",0,0,24,0,-1,-1,-1,-1,0,
852,3,3113,"scrollp",1,0,-1,-7,0,0,0,1,10,0,0,0,0,0,"(sealed pell)",0,0,24,0,-1,-1,-1,-1,0,
853,3,3116,"scrolly",1,0,-1,-7,0,0,0,1,10,0,0,0,0,0,"(scroll)",0,0,24,0,-1,-1,-1,-1,0,
854,3,3115,"scrollw",1,0,-1,-7,0,0,0,1,10,0,0,0,0,0,"(scroll)",0,0,24,0,-1,-1,-1,-1,0,
855,3,3114,"scrollr",1,0,-1,-7,0,0,0,1,10,0,0,0,0,0,"(sealed pell)",0,0,24,0,-1,-1,-1,-1,0,
856,3,0,"unkownItem",1,0,0,10,0,0,0,1,9,0,0,0,0,0,"(nothing)",0,0,0,0,-1,-1,-1,-1,0,
857,3,500,"schindel_s",1,0,2,-60,0,0,0,0,3,0,0,0,1000,1,"(roof)",0,0,11,0,-1,-1,-1,-1,0,
858,3,501,"schindel_w",1,0,2,-54,0,0,0,0,3,0,0,0,1000,1,"(roof)",0,0,11,0,-1,-1,-1,-1,0,
859,3,502,"schindel_se",1,0,36,-40,0,0,0,0,3,0,0,0,1000,1,"(roof)",0,0,11,0,-1,-1,-1,-1,0,
860,3,503,"schindel_sw",1,0,4,-67,0,0,0,0,3,0,0,0,1000,1,"(roof)",0,0,11,0,-1,-1,-1,-1,0,
861,3,504,"schindel_ne",1,0,-35,-34,0,0,0,0,3,0,0,0,1000,1,"(roof)",0,0,11,0,-1,-1,-1,-1,0,
862,3,506,"Holzwagen_1_1",1,0,-5,-41,0,0,0,0,7,15,0,0,40,1,"(cart)",0,0,26,0,-1,-1,-1,-1,0,
863,3,507,"Holzwagen_1_2",1,0,9,-32,0,0,0,0,7,23,0,0,40,1,"(cart)",0,0,26,0,-1,-1,-1,-1,0,
864,3,508,"Saeule_Feuer_1",1,0,0,-71,0,0,0,0,7,95,0,0,60,1,"(column of fire)",0,0,5,0,-1,-1,-1,-1,0,
865,3,509,"Saeule_Feuer_2",1,0,0,-71,0,0,0,0,7,95,0,0,60,1,"(column of fire)",0,0,5,69995,-1,-1,-1,-1,0,
866,3,510,"Saeule_Wind_1",1,0,7,-71,0,0,0,0,7,105,0,0,60,1,"(column of wind)",0,0,5,0,-1,-1,-1,-1,0,
867,3,511,"Saeule_Wind_2",1,0,7,-71,0,0,0,0,7,105,0,0,60,1,"(column of wind)",0,0,5,69669,-1,-1,-1,-1,0,
868,3,512,"fahne_1",13,1,33,-4,10,0,0,0,7,57,0,0,50,1,"(flag)",0,0,26,0,-1,-1,-1,-1,0,
869,3,505,"treasuremap",1,0,2,-11,0,0,0,1,8,0,0,0,0,0,"(treasure map)",0,0,24,0,-1,-1,-1,-1,0,
870,3,2363,"nachtharnisch",1,0,2,-9,0,0,0,1,4,0,0,0,20,0,"(nightplate)",0,0,21,0,100,100,100,255,26,
871,3,513,"barrel_stack",1,0,4,-21,0,0,0,0,7,10,0,0,30,1,"(barrels)",0,57,26,0,-1,-1,-1,-1,0,
872,3,514,"barrel_stack1",1,0,13,-12,0,0,0,0,7,26,0,0,30,1,"(barrels)",0,0,26,0,-1,-1,-1,-1,0,
873,3,515,"barrel_stack2",1,0,13,-10,0,0,0,0,7,27,0,0,30,1,"(barrels)",0,0,26,0,-1,-1,-1,-1,0,
874,1,516,"beer_barrel",1,0,12,-13,0,0,0,1,6,16,0,0,0,1,"(beer barrel)",0,0,26,0,-1,-1,-1,-1,0,
875,3,517,"bottle_full1",1,0,5,-10,0,0,0,1,6,10,0,0,0,0,"(full bottle)",0,0,2,0,-1,-1,-1,-1,0,
876,3,518,"bottle_empty1",1,0,4,-10,0,0,0,1,6,8,0,0,0,0,"(empty bottle)",0,0,2,0,-1,-1,-1,-1,0,
877,3,519,"grave1",1,0,18,-13,0,0,0,0,7,27,0,0,30,1,"(tomb stone)",0,0,5,0,-1,-1,-1,-1,0,
878,3,520,"grave2",1,0,14,-12,0,0,0,0,7,31,0,0,30,1,"(tomb stone)",0,0,5,0,-1,-1,-1,-1,0,
879,3,521,"grave3",1,0,10,-10,0,0,0,0,7,18,0,0,30,1,"(tomb stone)",0,0,5,0,-1,-1,-1,-1,0,
880,3,522,"table_ns",1,0,-2,-19,0,0,0,0,7,16,0,0,20,0,"(table)",0,35,1,0,-1,-1,-1,-1,0,
881,3,523,"table_ns_dest",1,0,2,-17,0,0,0,0,7,16,0,0,20,0,"(destroyed table)",0,33,1,0,-1,-1,-1,-1,0,
882,3,524,"table_we",1,0,15,-19,0,0,0,0,7,10,0,0,20,0,"(table)",0,35,1,0,-1,-1,-1,-1,0,
883,3,525,"table_we_dest",1,0,12,-19,0,0,0,0,7,13,0,0,20,1,"(destroyed table)",0,34,1,0,-1,-1,-1,-1,0,
892,3,534,"onionsseeds",1,0,1,-5,0,0,0,1,6,0,0,0,0,0,"(onion seeds)",0,0,16,0,-1,-1,-1,-1,0,
893,3,535,"onionsseedling",1,0,4,-10,0,0,0,0,1,0,0,0,0,0,"(onion seedling)",0,0,16,0,-1,-1,-1,-1,0,
894,3,536,"onionsmedium",1,0,4,-12,0,0,0,0,1,0,0,0,0,0,"(onion plant)",0,0,16,0,-1,-1,-1,-1,0,
895,3,537,"onionsripe",1,0,3,-21,0,0,0,0,1,0,0,0,0,0,"(onion)",0,0,16,0,-1,-1,-1,-1,0,
896,3,538,"tomatoesseedling",1,0,-1,-9,0,0,0,0,1,16,0,0,10,0,"(small tomatoe plant)",0,0,16,0,-1,-1,-1,-1,0,
897,3,539,"tomatoesmedium",1,0,5,-15,0,0,0,0,1,14,0,0,20,0,"(tomatoe plant)",0,0,16,0,-1,-1,-1,-1,0,
898,3,540,"tomatoesripe",1,0,7,-16,0,0,0,0,1,12,0,0,20,0,"(tomatoe plant)",0,0,16,0,-1,-1,-1,-1,0,
901,3,349,"burgturmsw",1,0,0,-10,0,0,2,0,3,0,0,0,1000,1,"(tower)",0,0,10,0,-1,-1,-1,-1,0,
902,3,350,"burgturmso",1,0,0,-20,0,0,3,0,3,0,0,0,1000,1,"(tower)",0,0,10,0,-1,-1,-1,-1,0,
903,3,351,"burgturmnw",1,0,2,-19,0,0,1,0,3,0,0,0,1000,1,"(tower)",0,0,10,0,-1,-1,-1,-1,0,
904,3,352,"burgturmno",1,0,0,-12,0,0,2,0,3,0,0,0,1000,1,"(tower)",0,0,10,0,-1,-1,-1,-1,0,
942,3,2172,"legs_iron",1,0,1,-14,0,0,0,1,4,0,0,0,0,0,"Stahlbeinschienen",0,0,21,0,100,100,100,255,30,
944,3,2194,"legs_wood_short",1,0,0,-12,0,0,0,1,4,0,0,0,0,0,"(short hardwood greaves)",0,0,21,0,153,78,19,255,31,
945,3,2193,"legs_wood",1,0,-1,-14,0,0,0,1,4,0,0,0,0,0,"(hardwood greaves)",0,0,21,0,153,78,19,255,30,
946,3,2402,"drowarmor",1,0,-1,-16,0,0,0,1,4,0,0,0,20,0,"(drow armor)",0,0,21,0,40,40,40,255,26,
947,3,2357,"evilarmor",1,0,1,-13,0,0,0,1,4,0,0,0,20,0,"shadowplate",0,0,21,0,90,90,90,255,26,
949,3,2359,"mercenary_armor",1,0,2,-15,0,0,0,1,4,0,0,0,20,0,"(light mercenary armor)",0,0,21,0,200,200,200,255,26,
950,3,2360,"lorangur_armor",1,0,4,-18,0,0,0,1,4,0,0,0,20,0,"(Lor-Angur guardian's armor)",0,0,21,0,117,120,217,255,26,
951,3,2364,"steel_plate_armor",1,0,0,0,0,0,0,1,4,0,0,0,20,0,"(steel plate)",0,0,21,0,128,128,128,255,26,
952,3,2365,"salkamaerian_officer_armor",1,0,0,-13,0,0,0,1,4,0,0,0,20,0,"(salkamaerian officer's armor)",0,0,21,0,170,170,170,255,26,
953,3,2369,"albarian_steel_plate",1,0,0,-12,0,0,0,1,4,0,0,0,20,0,"(albarian steel plate)",0,0,21,0,220,220,220,255,26,
954,3,2390,"dwarf_armor",1,0,-2,-12,0,0,0,1,4,0,0,0,20,0,"(dwarven state armor)",0,0,21,0,210,197,104,255,26,
956,3,2393,"heavy_armor",1,0,-3,-16,0,0,0,1,4,0,0,0,20,0,"heavy plate armor",0,0,21,0,105,137,151,255,26,
957,3,2400,"elven_magical_armor",1,0,0,-15,0,0,0,1,4,0,0,0,20,0,"(magical elven armor)",0,0,21,15999,151,113,105,255,26,
958,3,2403,"elven_armor",1,0,1,-12,0,0,0,1,4,0,0,0,20,0,"(elven silversteel armor)",0,0,21,0,151,132,105,255,26,
972,3,1840,"goblet_copper_empty",1,0,0,-13,0,0,0,1,5,0,0,0,0,0,"(copper goblet)",0,0,2,0,-1,-1,-1,-1,0,
973,3,1841,"goblet_copper_water",1,0,0,-13,0,0,0,1,5,0,0,0,0,0,"(goblet with water)",0,0,2,0,-1,-1,-1,-1,0,
974,3,1842,"goblet_copper_wine",1,0,0,-13,0,0,0,1,5,0,0,0,0,0,"(goblet with wine)",0,0,2,0,-1,-1,-1,-1,0,
975,3,1843,"goblet_copper_mead",1,0,0,-13,0,0,0,1,5,0,0,0,0,0,"(goblet with mead)",0,0,2,0,-1,-1,-1,-1,0,
976,3,1844,"goblet_copper_cider",1,0,0,-13,0,0,0,1,5,0,0,0,0,0,"(goblet with cider)",0,0,2,0,-1,-1,-1,-1,0,
977,3,2058,"glas_water",1,0,0,-11,0,0,0,1,5,0,0,0,0,0,"(glass with water)",0,0,2,0,-1,-1,-1,-1,0,
978,3,2059,"glas_cider",1,0,0,-11,0,0,0,1,5,0,0,0,0,0,"(glass with cider)",0,0,2,0,-1,-1,-1,-1,0,
979,3,2186,"goblet_wood_water",1,0,3,-8,0,0,0,1,5,6,0,0,0,0,"(cup with water)",0,0,2,0,-1,-1,-1,-1,0,
980,3,2187,"goblet_wood_wine",1,0,3,-8,0,0,0,1,5,6,0,0,0,0,"(cup with wine)",0,0,2,0,-1,-1,-1,-1,0,
981,3,2188,"goblet_wood_mead",1,0,3,-8,0,0,0,1,5,7,0,0,0,0,"(cup with mead)",0,0,2,0,-1,-1,-1,-1,0,
982,3,2189,"goblet_wood_cider",1,0,3,-8,0,0,0,1,5,6,0,0,0,0,"(cup with cider)",0,0,2,0,-1,-1,-1,-1,0,
983,3,2678,"bucket_black",1,0,0,-9,0,0,0,1,6,6,0,0,0,0,"(black dye)",0,0,22,0,-1,-1,-1,-1,0,
984,3,2680,"bucket_blue",1,0,0,-9,0,0,0,1,6,6,0,0,0,0,"(blue dye)",0,0,22,0,-1,-1,-1,-1,0,
985,3,2683,"bucket_white",1,0,0,-9,0,0,0,1,6,5,0,0,0,0,"(gray dye)",0,0,22,0,-1,-1,-1,-1,0,
986,3,541,"kirsche_trunk",4,2,0,-18,0,0,0,0,1,0,0,20,20,1,"(tree trunk)",0,0,14,0,-1,-1,-1,-1,0,
987,3,542,"naldor_trunk",4,2,4,-7,0,0,0,0,1,0,0,20,20,1,"(tree trunk)",0,0,14,0,-1,-1,-1,-1,0,
988,3,2753,"molten_copper",1,0,-4,-11,0,0,0,1,6,0,0,0,0,0,"(Molten copper)",0,0,22,0,-1,-1,-1,-1,0,
989,3,543,"logs_cherry",1,0,2,-18,0,0,0,1,6,0,0,0,20,0,"(cherry wood)",0,0,20,0,-1,-1,-1,-1,0,
990,3,544,"logs_naldor",1,0,2,-18,0,0,0,1,6,0,0,0,20,0,"(naldor wood)",0,0,20,0,-1,-1,-1,-1,0,
991,3,545,"boards_cherry",1,0,0,-15,0,0,0,1,6,0,0,0,0,0,"(cherry wood boards)",0,0,20,0,-1,-1,-1,-1,0,
992,3,546,"boards_naldor",1,0,0,-15,0,0,0,1,6,0,0,0,0,0,"(naldor wood boards)",0,0,20,0,-1,-1,-1,-1,0,
993,3,547,"magerobe_novice",1,0,1,-13,0,0,0,1,4,0,0,0,0,0,"(novice mage robe)",0,0,21,0,129,45,47,255,18,
994,3,548,"magerobe_adept",1,0,1,-13,0,0,0,1,4,0,0,0,0,0,"(mage robe)",0,0,21,0,128,81,44,255,18,
995,3,558,"magerobe_master",1,0,1,-13,0,0,0,1,4,0,0,0,0,0,"(mage robe)",0,0,21,0,109,51,31,255,18,
996,3,549,"arrow_poison",1,0,0,-7,0,0,0,1,2,0,0,0,0,0,"(arrow)",0,0,19,0,-1,-1,-1,-1,0,
997,3,550,"magedesk_S",1,0,-4,-17,0,0,0,0,7,25,0,0,30,1,"(table)",0,51,1,22599,-1,-1,-1,-1,0,
998,3,551,"magedesk_W",1,0,20,-16,0,0,0,0,7,13,0,0,30,1,"(table)",0,46,1,22599,-1,-1,-1,-1,0,
999,3,552,"meat_deer",1,0,-1,-7,0,0,0,1,5,0,0,0,0,0,"(steak)",0,0,25,0,-1,-1,-1,-1,0,
1000,3,553,"meat_rabbit",1,0,-1,-10,0,0,0,1,5,0,0,0,0,0,"(steak)",0,0,25,0,-1,-1,-1,-1,0,
1003,3,554,"dish_deer",1,0,-1,-10,0,0,0,1,5,0,0,0,0,0,"(meat dish)",0,0,25,0,-1,-1,-1,-1,0,
1004,3,555,"dish_rabbit",1,0,-1,-10,0,0,0,1,5,0,0,0,0,0,"(meat dish)",0,0,25,0,-1,-1,-1,-1,0,
1005,3,556,"dish_salmon",1,0,-1,-10,0,0,0,1,5,0,0,0,0,0,"(meat dish)",0,0,25,0,-1,-1,-1,-1,0,
1006,3,557,"dish_steak",1,0,-1,-10,0,0,0,1,5,0,0,0,0,0,"(meat dish)",0,0,25,0,-1,-1,-1,-1,0,
1007,3,560,"apfel_gefallen_n",1,0,-25,-16,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,13,14,0,-1,-1,-1,-1,0,
1008,3,561,"apfel_gefallen_o",1,0,31,-15,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,14,14,0,-1,-1,-1,-1,0,
1009,3,562,"apfel_gefallen_s",1,0,-6,-12,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,14,14,0,-1,-1,-1,-1,0,
1010,3,563,"apfel_gefallen_w",1,0,25,-24,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,14,14,0,-1,-1,-1,-1,0,
1011,3,564,"kirsche_gefallen_n",1,0,-27,-14,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,16,14,0,-1,-1,-1,-1,0,
1012,3,565,"kirsche_gefallen_o",1,0,27,-13,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,0,14,0,-1,-1,-1,-1,0,
1013,3,566,"kirsche_gefallen_s",1,0,-17,-18,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,0,14,0,-1,-1,-1,-1,0,
1014,3,567,"kirsche_gefallen_w",1,0,19,-26,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,0,14,0,-1,-1,-1,-1,0,
1015,3,568,"naldor_gefallen_n",1,0,-23,-14,0,0,0,0,6,0,0,0,20,1,"(fallen tree)",0,0,14,0,-1,-1,-1,-1,0,
1016,3,569,"naldor_gefallen_o",1,0,30,-14,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,0,14,0,-1,-1,-1,-1,0,
1017,3,570,"naldor_gefallen_s",1,0,-13,-20,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,0,14,0,-1,-1,-1,-1,0,
1018,3,571,"naldor_gefallen_w",1,0,20,-17,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,0,14,0,-1,-1,-1,-1,0,
1019,3,572,"tanne_gefallen_n",1,0,-6,-12,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,0,14,0,-1,-1,-1,-1,0,
1020,3,573,"tanne_gefallen_o",1,0,6,-14,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,0,14,0,-1,-1,-1,-1,0,
1021,3,574,"tanne_gefallen_s",1,0,-29,1,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,0,14,0,-1,-1,-1,-1,0,
1022,3,575,"tanne_gefallen_w",1,0,32,-3,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,0,14,0,-1,-1,-1,-1,0,
1023,3,576,"lauber_gefallen_n",1,0,-32,-16,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,0,14,0,-1,-1,-1,-1,0,
1024,3,577,"lauber_gefallen_o",1,0,42,-14,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,0,14,0,-1,-1,-1,-1,0,
1025,3,578,"lauber_gefallen_s",1,0,-4,-16,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,0,14,0,-1,-1,-1,-1,0,
1026,3,579,"lauber_gefallen_w",1,0,11,-25,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,0,14,0,-1,-1,-1,-1,0,
1027,3,580,"nadel_gefallen_n",1,0,-31,-13,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,0,14,0,-1,-1,-1,-1,0,
1028,3,581,"nadel_gefallen_o",1,0,32,-12,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,0,14,0,-1,-1,-1,-1,0,
1029,3,582,"nadel_gefallen_s",1,0,-10,-24,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,0,14,0,-1,-1,-1,-1,0,
1030,3,583,"nadel_gefallen_w",1,0,14,-17,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,0,14,0,-1,-1,-1,-1,0,
1031,3,584,"lauber_trunk",4,2,1,-17,0,0,0,0,1,0,0,20,20,1,"(tree trunk)",0,0,14,0,-1,-1,-1,-1,0,
1032,3,585,"nadel_trunk",4,2,-6,-11,0,0,0,0,1,0,0,20,20,1,"(tree trunk)",0,0,14,0,-1,-1,-1,-1,0,
1033,3,586,"broadl",4,2,26,-11,0,0,0,0,1,71,0,20,40,1,"(cachdern tree)",0,0,14,0,-1,-1,-1,-1,0,
1034,3,587,"broadl_trunk",4,2,1,-10,0,0,0,0,1,-8,0,20,20,1,"(tree trunk)",0,11,14,0,-1,-1,-1,-1,0,
1035,1,588,"broadl_setzling",1,0,9,-4,0,0,0,0,1,14,0,20,0,0,"(cachdern seedling)",0,0,14,0,-1,-1,-1,-1,0,
1036,1,589,"lauber_setzling",1,0,7,-4,0,0,0,0,1,14,0,20,0,0,"(eldan oak seedling)",0,0,14,0,-1,-1,-1,-1,0,
1037,1,590,"nadel_setzling",1,0,6,-5,0,0,0,0,1,16,0,20,0,0,"(scandrel seedling)",0,0,14,0,-1,-1,-1,-1,0,
1038,1,591,"naldor_setzling",1,0,8,0,0,0,0,0,1,16,0,20,0,0,"(naldor tree seedling)",0,0,14,0,-1,-1,-1,-1,0,
1039,3,592,"broadl_gefallen_n",1,0,-26,-12,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,0,14,0,-1,-1,-1,-1,0,
1040,3,593,"broadl_gefallen_o",1,0,32,-12,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,0,14,0,-1,-1,-1,-1,0,
1041,3,594,"broadl_gefallen_s",1,0,-8,-18,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,0,14,0,-1,-1,-1,-1,0,
1042,3,595,"broadl_gefallen_w",1,0,17,-22,0,0,0,0,6,0,0,0,20,0,"(fallen tree)",0,0,14,0,-1,-1,-1,-1,0,
1043,3,42,"invisible_item",1,0,0,0,0,0,0,0,3,0,3,0,0,0,"Invisible quest item (makes walkable)",0,0,12,0,-1,-1,-1,-1,0,
1045,3,597,"felswand1_entryn",1,0,0,-12,0,0,3,0,3,0,0,0,20,0,"(rock face)",0,0,9,0,-1,-1,-1,-1,0,
1046,3,598,"felswand1_entrys",1,0,1,-20,0,0,3,0,3,0,0,0,20,0,"(rock face)",0,0,9,0,-1,-1,-1,-1,0,
1047,3,596,"felswand1_entrye",1,0,1,-11,0,0,1,0,3,0,0,0,20,0,"(rock face)",0,0,9,0,-1,-1,-1,-1,0,
1048,3,599,"felswand1_entryw",1,0,-3,-21,0,0,1,0,3,0,0,0,20,0,"(rock face)",0,0,9,0,-1,-1,-1,-1,0,
1049,3,600,"felswand",4,2,-1,-23,0,0,2,0,3,0,0,0,1000,1,"(rock face)",0,0,9,0,-1,-1,-1,-1,0,
1050,3,601,"bridge_e",1,0,-1,-20,0,0,0,0,3,0,3,0,20,0,"(bridge)",0,13,12,0,-1,-1,-1,-1,0,
1051,3,602,"bridge_we",1,0,4,-22,0,0,0,0,3,10,3,0,20,0,"(bridge)",0,18,12,0,-1,-1,-1,-1,0,
