#
#	Unity Polygon Packing is very space efficient
#	It also trims transparent borders pixels 
#	This information is ditched and not imported in Unity
#	Illarions item table has offsets relying on the exact size of the image
#	Due to the trimming the offset is wrong
#	This file contains the trimmed pixels to each borders
#	So the offset table data can be updated
#
#	name, is trimmed?, trimmed left, trimmed top, trimmed right, trimmed bottom
#
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_n-3,true,2,5,16,31
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_n-4,true,16,6,17,40
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_n-5,true,10,0,0,44
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_n-6,true,0,7,33,22
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_ne-0,true,14,27,13,3
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_ne-1,true,16,19,0,0
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_ne-2,true,25,12,3,0
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_ne-3,true,0,0,1,21
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_ne-4,true,7,0,4,43
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_ne-5,true,14,1,0,35
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_ne-6,true,12,0,9,10
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_nw-0,true,7,48,0,0
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_nw-1,true,6,17,0,4
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_nw-2,true,3,12,0,2
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_nw-3,true,10,15,1,10
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_nw-4,true,5,3,4,36
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_nw-5,true,12,0,0,34
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_nw-6,true,0,11,7,2
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_sw-0,true,13,39,12,0
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_sw-1,true,0,33,17,0
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_sw-2,true,2,40,25,18
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_sw-3,true,1,12,0,11
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_sw-4,true,3,2,2,20
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_sw-5,true,0,0,23,30
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_sw-6,true,8,36,13,1
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_w-0,true,6,53,14,0
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_w-1,true,0,45,8,13
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_w-2,true,0,32,4,19
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_w-3,true,4,25,1,16
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_w-4,true,1,3,0,33
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_w-5,true,3,0,2,32
sheet2-dwa-cast-dwa_m_cast_rhand_2hdaxe_w-6,true,0,27,16,5
sheet2-dwa-cast-dwa_m_cast_rhand_axe_n-0,true,5,39,9,0
sheet2-dwa-cast-dwa_m_cast_rhand_axe_n-1,true,12,33,4,0
sheet2-dwa-cast-dwa_m_cast_rhand_axe_n-2,true,14,0,5,0
sheet2-dwa-cast-dwa_m_cast_rhand_axe_n-3,true,1,9,25,22
sheet2-dwa-cast-dwa_m_cast_rhand_axe_n-4,true,3,2,4,16
sheet2-dwa-cast-dwa_m_cast_rhand_axe_n-5,true,18,0,0,36
sheet2-dwa-cast-dwa_m_cast_rhand_axe_n-6,true,0,14,27,15
sheet2-dwa-cast-dwa_m_cast_rhand_axe_ne-0,true,9,35,5,0
sheet2-dwa-cast-dwa_m_cast_rhand_axe_ne-1,true,14,27,2,0
sheet2-dwa-cast-dwa_m_cast_rhand_axe_ne-2,true,18,21,1,2
sheet2-dwa-cast-dwa_m_cast_rhand_axe_ne-3,true,0,1,12,20
sheet2-dwa-cast-dwa_m_cast_rhand_axe_ne-4,true,5,0,10,35
sheet2-dwa-cast-dwa_m_cast_rhand_axe_ne-5,true,19,2,0,34
sheet2-dwa-cast-dwa_m_cast_rhand_axe_ne-6,true,8,8,11,14
sheet2-dwa-cast-dwa_m_cast_rhand_axe_nw-0,true,11,46,12,0
sheet2-dwa-cast-dwa_m_cast_rhand_axe_nw-1,true,7,24,13,7
sheet2-dwa-cast-dwa_m_cast_rhand_axe_nw-2,true,13,27,0,8
sheet2-dwa-cast-dwa_m_cast_rhand_axe_nw-3,true,14,23,14,24
sheet2-dwa-cast-dwa_m_cast_rhand_axe_nw-4,true,13,8,0,37
sheet2-dwa-cast-dwa_m_cast_rhand_axe_nw-5,true,10,0,0,36
sheet2-dwa-cast-dwa_m_cast_rhand_axe_nw-6,true,0,27,14,0
sheet2-dwa-cast-dwa_m_cast_rhand_axe_sw-0,true,14,42,9,0
sheet2-dwa-cast-dwa_m_cast_rhand_axe_sw-1,true,1,40,15,8
sheet2-dwa-cast-dwa_m_cast_rhand_axe_sw-2,true,1,30,18,13
sheet2-dwa-cast-dwa_m_cast_rhand_axe_sw-3,true,1,14,0,21
sheet2-dwa-cast-dwa_m_cast_rhand_axe_sw-4,true,8,0,3,27
sheet2-dwa-cast-dwa_m_cast_rhand_axe_sw-5,true,0,0,20,37
sheet2-dwa-cast-dwa_m_cast_rhand_axe_sw-6,true,11,36,8,11
sheet2-dwa-cast-dwa_m_cast_rhand_axe_w-0,true,10,49,5,0
sheet2-dwa-cast-dwa_m_cast_rhand_axe_w-1,true,2,41,5,11
sheet2-dwa-cast-dwa_m_cast_rhand_axe_w-2,true,2,35,9,18
sheet2-dwa-cast-dwa_m_cast_rhand_axe_w-3,true,8,23,5,22
sheet2-dwa-cast-dwa_m_cast_rhand_axe_w-4,true,6,5,0,37
sheet2-dwa-cast-dwa_m_cast_rhand_axe_w-5,true,7,0,8,39
sheet2-dwa-cast-dwa_m_cast_rhand_axe_w-6,true,0,36,14,10
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_n-0,true,0,22,10,2
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_n-1,true,6,4,17,0
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_n-2,true,13,7,4,1
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_n-3,true,7,15,27,4
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_n-4,true,19,14,12,29
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_n-5,true,19,9,0,42
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_n-6,true,4,0,41,15
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_ne-0,true,23,35,12,3
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_ne-1,true,24,13,0,0
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_ne-2,true,32,11,4,0
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_ne-3,true,0,7,1,16
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_ne-4,true,10,15,3,43
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_ne-5,true,32,15,0,42
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_ne-6,true,15,0,7,11
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_nw-0,true,0,51,13,0
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_nw-1,true,4,12,12,1
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_nw-2,true,3,20,14,4
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_nw-3,true,9,18,33,18
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_nw-4,true,19,12,5,32
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_nw-5,true,9,0,0,31
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_nw-6,true,0,9,34,0
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_sw-0,true,12,53,21,0
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_sw-1,true,0,54,26,16
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_sw-2,true,1,38,16,15
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_sw-3,true,1,14,0,13
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_sw-4,true,2,0,8,19
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_sw-5,true,0,0,31,33
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_sw-6,true,0,35,13,8
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_w-0,true,0,51,26,0
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_w-1,true,0,52,25,13
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_w-2,true,5,41,23,14
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_w-3,true,10,24,11,17
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_w-4,true,9,9,0,31
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_w-5,true,11,0,3,30
sheet2-dwa-cast-dwa_m_cast_rhand_bihander_w-6,true,1,35,9,7
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_n-0,true,3,34,12,0
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_n-1,true,18,29,7,1
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_n-2,true,7,5,4,6
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_n-3,true,3,10,25,27
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_n-4,true,11,2,0,35
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_n-5,true,15,0,0,39
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_n-6,true,0,6,20,8
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_ne-0,true,7,33,11,0
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_ne-1,true,13,8,1,0
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_ne-2,true,17,14,2,2
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_ne-3,true,0,1,7,20
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_ne-4,true,5,0,6,38
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_ne-5,true,9,0,0,35
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_ne-6,true,6,2,9,12
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_nw-0,true,5,26,13,0
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_nw-1,true,12,31,14,7
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_nw-2,true,13,16,11,0
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_nw-3,true,7,14,18,17
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_nw-4,true,5,5,3,28
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_nw-5,true,15,0,0,33
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_nw-6,true,0,18,22,1
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_sw-0,true,11,41,8,0
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_sw-1,true,1,39,15,9
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_sw-2,true,2,35,19,13
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_sw-3,true,3,13,0,15
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_sw-4,true,3,0,2,22
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_sw-5,true,0,0,18,33
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_sw-6,true,9,33,8,4
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_w-0,true,4,35,6,0
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_w-1,true,2,39,6,9
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_w-2,true,4,20,5,14
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_w-3,true,5,19,2,10
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_w-4,true,7,2,0,30
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_w-5,true,1,0,5,29
sheet2-dwa-cast-dwa_m_cast_rhand_broadsword_w-6,true,0,30,9,6
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_n-0,true,14,40,7,0
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_n-1,true,12,28,2,1
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_n-2,true,22,30,0,6
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_n-3,true,2,8,15,27
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_n-4,true,8,2,12,37
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_n-5,true,6,0,2,26
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_n-6,true,0,3,21,12
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_ne-0,true,0,35,10,0
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_ne-1,true,4,19,2,0
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_ne-2,true,6,15,1,2
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_ne-3,true,0,5,1,28
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_ne-4,true,1,0,5,38
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_ne-5,true,1,0,0,35
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_ne-6,true,0,12,10,14
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_nw-0,true,2,38,3,0
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_nw-1,true,10,31,4,4
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_nw-2,true,15,22,0,14
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_nw-3,true,3,14,11,13
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_nw-4,true,7,5,1,32
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_nw-5,true,6,0,0,33
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_nw-6,true,0,23,12,1
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_sw-0,true,10,32,1,0
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_sw-1,true,2,30,8,3
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_sw-2,true,1,27,12,7
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_sw-3,true,2,5,0,11
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_sw-4,true,1,0,1,22
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_sw-5,true,0,0,12,27
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_sw-6,true,10,31,0,2
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_w-0,true,6,33,0,0
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_w-1,true,4,32,0,5
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_w-2,true,4,28,2,10
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_w-3,true,0,16,5,15
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_w-4,true,2,2,1,29
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_w-5,true,0,0,5,26
sheet2-dwa-cast-dwa_m_cast_rhand_dagger_w-6,true,0,31,7,0
sheet2-dwa-cast-dwa_m_cast_rhand_mace_n-0,true,1,34,12,0
sheet2-dwa-cast-dwa_m_cast_rhand_mace_n-1,true,15,29,7,0
sheet2-dwa-cast-dwa_m_cast_rhand_mace_n-2,true,12,2,5,4
sheet2-dwa-cast-dwa_m_cast_rhand_mace_n-3,true,0,4,21,6
sheet2-dwa-cast-dwa_m_cast_rhand_mace_n-4,true,11,3,14,35
sheet2-dwa-cast-dwa_m_cast_rhand_mace_n-5,true,14,0,0,39
sheet2-dwa-cast-dwa_m_cast_rhand_mace_n-6,true,0,6,21,5
sheet2-dwa-cast-dwa_m_cast_rhand_mace_ne-0,true,8,29,12,0
sheet2-dwa-cast-dwa_m_cast_rhand_mace_ne-1,true,15,11,0,0
sheet2-dwa-cast-dwa_m_cast_rhand_mace_ne-2,true,6,2,2,1
sheet2-dwa-cast-dwa_m_cast_rhand_mace_ne-3,true,0,1,2,26
sheet2-dwa-cast-dwa_m_cast_rhand_mace_ne-4,true,5,0,8,38
sheet2-dwa-cast-dwa_m_cast_rhand_mace_ne-5,true,20,0,0,36
sheet2-dwa-cast-dwa_m_cast_rhand_mace_ne-6,true,8,1,10,14
sheet2-dwa-cast-dwa_m_cast_rhand_mace_nw-0,true,6,43,14,0
sheet2-dwa-cast-dwa_m_cast_rhand_mace_nw-1,true,8,19,11,8
sheet2-dwa-cast-dwa_m_cast_rhand_mace_nw-2,true,1,18,4,6
sheet2-dwa-cast-dwa_m_cast_rhand_mace_nw-3,true,13,19,18,20
sheet2-dwa-cast-dwa_m_cast_rhand_mace_nw-4,true,5,7,2,29
sheet2-dwa-cast-dwa_m_cast_rhand_mace_nw-5,true,11,0,0,33
sheet2-dwa-cast-dwa_m_cast_rhand_mace_nw-6,true,0,22,22,4
sheet2-dwa-cast-dwa_m_cast_rhand_mace_sw-0,true,12,7,6,0
sheet2-dwa-cast-dwa_m_cast_rhand_mace_sw-1,true,2,40,16,8
sheet2-dwa-cast-dwa_m_cast_rhand_mace_sw-2,true,1,19,15,8
sheet2-dwa-cast-dwa_m_cast_rhand_mace_sw-3,true,8,16,0,16
sheet2-dwa-cast-dwa_m_cast_rhand_mace_sw-4,true,7,0,5,31
sheet2-dwa-cast-dwa_m_cast_rhand_mace_sw-5,true,0,0,20,32
sheet2-dwa-cast-dwa_m_cast_rhand_mace_sw-6,true,10,1,7,5
sheet2-dwa-cast-dwa_m_cast_rhand_mace_w-0,true,6,46,7,0
sheet2-dwa-cast-dwa_m_cast_rhand_mace_w-1,true,1,39,7,9
sheet2-dwa-cast-dwa_m_cast_rhand_mace_w-2,true,3,32,10,15
sheet2-dwa-cast-dwa_m_cast_rhand_mace_w-3,true,6,20,6,16
sheet2-dwa-cast-dwa_m_cast_rhand_mace_w-4,true,5,5,0,31
sheet2-dwa-cast-dwa_m_cast_rhand_mace_w-5,true,5,0,8,35
sheet2-dwa-cast-dwa_m_cast_rhand_mace_w-6,true,0,26,15,2
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_n-0,true,9,42,14,0
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_n-1,true,25,20,13,0
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_n-2,true,19,23,10,6
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_n-3,true,1,13,4,32
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_n-4,true,0,2,0,36
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_n-5,true,21,0,0,43
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_n-6,true,0,9,32,20
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_ne-0,true,9,8,16,0
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_ne-1,true,18,29,1,1
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_ne-2,true,21,23,0,4
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_ne-3,true,0,5,16,26
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_ne-4,true,5,0,10,35
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_ne-5,true,6,0,0,29
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_ne-6,true,12,11,9,2
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_nw-0,true,13,53,20,0
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_nw-1,true,13,33,12,17
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_nw-2,true,13,22,14,25
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_nw-3,true,14,28,20,32
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_nw-4,true,20,7,2,42
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_nw-5,true,24,0,0,48
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_nw-6,true,0,8,22,14
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_sw-0,true,15,46,10,0
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_sw-1,true,2,44,18,7
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_sw-2,true,0,29,8,12
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_sw-3,true,7,5,0,27
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_sw-4,true,0,0,0,10
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_sw-5,true,0,0,19,32
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_sw-6,true,9,36,11,13
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_w-0,true,8,55,10,0
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_w-1,true,2,43,13,14
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_w-2,true,0,23,10,23
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_w-3,true,13,20,6,33
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_w-4,true,13,5,0,46
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_w-5,true,12,0,10,48
sheet2-dwa-cast-dwa_m_cast_rhand_pickaxe_w-6,true,0,26,14,18
sheet2-dwa-cast-dwa_m_cast_rhand_staff_n-0,true,0,26,5,1
sheet2-dwa-cast-dwa_m_cast_rhand_staff_n-1,true,11,14,11,0
sheet2-dwa-cast-dwa_m_cast_rhand_staff_n-2,true,9,4,3,2
sheet2-dwa-cast-dwa_m_cast_rhand_staff_n-3,true,3,18,40,39
sheet2-dwa-cast-dwa_m_cast_rhand_staff_n-4,true,13,9,9,44
sheet2-dwa-cast-dwa_m_cast_rhand_staff_n-5,true,10,10,0,47
sheet2-dwa-cast-dwa_m_cast_rhand_staff_n-6,true,7,0,36,5
sheet2-dwa-cast-dwa_m_cast_rhand_staff_ne-0,true,16,2,8,4
sheet2-dwa-cast-dwa_m_cast_rhand_staff_ne-1,true,23,3,3,0
sheet2-dwa-cast-dwa_m_cast_rhand_staff_ne-2,true,27,0,5,0
sheet2-dwa-cast-dwa_m_cast_rhand_staff_ne-3,true,0,2,0,34
sheet2-dwa-cast-dwa_m_cast_rhand_staff_ne-4,true,8,1,3,49
sheet2-dwa-cast-dwa_m_cast_rhand_staff_ne-5,true,31,1,4,46
sheet2-dwa-cast-dwa_m_cast_rhand_staff_ne-6,true,19,0,13,20
sheet2-dwa-cast-dwa_m_cast_rhand_staff_nw-0,true,0,33,3,4
sheet2-dwa-cast-dwa_m_cast_rhand_staff_nw-1,true,6,18,4,2
sheet2-dwa-cast-dwa_m_cast_rhand_staff_nw-2,true,0,14,10,1
sheet2-dwa-cast-dwa_m_cast_rhand_staff_nw-3,true,2,13,27,26
sheet2-dwa-cast-dwa_m_cast_rhand_staff_nw-4,true,7,9,4,43
sheet2-dwa-cast-dwa_m_cast_rhand_staff_nw-5,true,5,0,0,40
sheet2-dwa-cast-dwa_m_cast_rhand_staff_nw-6,true,4,1,31,0
sheet2-dwa-cast-dwa_m_cast_rhand_staff_sw-0,true,17,51,21,0
sheet2-dwa-cast-dwa_m_cast_rhand_staff_sw-1,true,4,47,25,11
sheet2-dwa-cast-dwa_m_cast_rhand_staff_sw-2,true,4,34,25,10
sheet2-dwa-cast-dwa_m_cast_rhand_staff_sw-3,true,0,4,0,1
sheet2-dwa-cast-dwa_m_cast_rhand_staff_sw-4,true,3,1,6,17
sheet2-dwa-cast-dwa_m_cast_rhand_staff_sw-5,true,4,0,31,21
sheet2-dwa-cast-dwa_m_cast_rhand_staff_sw-6,true,7,31,17,0
sheet2-dwa-cast-dwa_m_cast_rhand_staff_w-0,true,2,45,6,3
sheet2-dwa-cast-dwa_m_cast_rhand_staff_w-1,true,0,38,12,12
sheet2-dwa-cast-dwa_m_cast_rhand_staff_w-2,true,8,26,19,15
sheet2-dwa-cast-dwa_m_cast_rhand_staff_w-3,true,1,20,5,13
sheet2-dwa-cast-dwa_m_cast_rhand_staff_w-4,true,0,5,0,32
sheet2-dwa-cast-dwa_m_cast_rhand_staff_w-5,true,0,0,6,25
sheet2-dwa-cast-dwa_m_cast_rhand_staff_w-6,true,2,17,22,0
sheet2-dwa-cast-dwa_m_cast_rhand_sword_n-0,true,1,25,9,0
sheet2-dwa-cast-dwa_m_cast_rhand_sword_n-1,true,9,7,0,0
sheet2-dwa-cast-dwa_m_cast_rhand_sword_n-2,true,15,9,2,1
sheet2-dwa-cast-dwa_m_cast_rhand_sword_n-3,true,2,2,20,26
sheet2-dwa-cast-dwa_m_cast_rhand_sword_n-4,true,8,2,16,13
sheet2-dwa-cast-dwa_m_cast_rhand_sword_n-5,true,14,0,0,37
sheet2-dwa-cast-dwa_m_cast_rhand_sword_n-6,true,0,2,21,8
sheet2-dwa-cast-dwa_m_cast_rhand_sword_ne-0,true,9,35,10,0
sheet2-dwa-cast-dwa_m_cast_rhand_sword_ne-1,true,10,11,1,0
sheet2-dwa-cast-dwa_m_cast_rhand_sword_ne-2,true,20,12,2,2
sheet2-dwa-cast-dwa_m_cast_rhand_sword_ne-3,true,0,0,6,26
sheet2-dwa-cast-dwa_m_cast_rhand_sword_ne-4,true,5,0,6,37
sheet2-dwa-cast-dwa_m_cast_rhand_sword_ne-5,true,14,0,0,31
sheet2-dwa-cast-dwa_m_cast_rhand_sword_ne-6,true,8,0,9,13
sheet2-dwa-cast-dwa_m_cast_rhand_sword_nw-0,true,5,41,2,0
sheet2-dwa-cast-dwa_m_cast_rhand_sword_nw-1,true,9,26,4,1
sheet2-dwa-cast-dwa_m_cast_rhand_sword_nw-2,true,10,10,5,2
sheet2-dwa-cast-dwa_m_cast_rhand_sword_nw-3,true,11,18,16,15
sheet2-dwa-cast-dwa_m_cast_rhand_sword_nw-4,true,14,6,3,30
sheet2-dwa-cast-dwa_m_cast_rhand_sword_nw-5,true,14,0,0,30
sheet2-dwa-cast-dwa_m_cast_rhand_sword_nw-6,true,0,17,15,2
sheet2-dwa-cast-dwa_m_cast_rhand_sword_sw-0,true,10,41,9,0
sheet2-dwa-cast-dwa_m_cast_rhand_sword_sw-1,true,1,39,16,10
sheet2-dwa-cast-dwa_m_cast_rhand_sword_sw-2,true,2,28,17,13
sheet2-dwa-cast-dwa_m_cast_rhand_sword_sw-3,true,6,15,0,17
sheet2-dwa-cast-dwa_m_cast_rhand_sword_sw-4,true,5,0,4,5
sheet2-dwa-cast-dwa_m_cast_rhand_sword_sw-5,true,0,0,20,32
sheet2-dwa-cast-dwa_m_cast_rhand_sword_sw-6,true,7,33,1,7
sheet2-dwa-cast-dwa_m_cast_rhand_sword_w-0,true,3,34,9,0
sheet2-dwa-cast-dwa_m_cast_rhand_sword_w-1,true,0,39,5,4
sheet2-dwa-cast-dwa_m_cast_rhand_sword_w-2,true,3,32,12,14
sheet2-dwa-cast-dwa_m_cast_rhand_sword_w-3,true,4,22,3,13
sheet2-dwa-cast-dwa_m_cast_rhand_sword_w-4,true,5,3,0,32
sheet2-dwa-cast-dwa_m_cast_rhand_sword_w-5,true,4,0,9,25
sheet2-dwa-cast-dwa_m_cast_rhand_sword_w-6,true,0,31,17,0
sheet2-dwa-cast-dwa_m_cast_rhand_torch_n-0,true,15,27,27,0
sheet2-dwa-cast-dwa_m_cast_rhand_torch_n-1,true,6,25,22,0
sheet2-dwa-cast-dwa_m_cast_rhand_torch_n-2,true,8,11,8,1
