#
#	Unity Polygon Packing is very space efficient
#	It also trims transparent borders pixels 
#	This information is ditched and not imported in Unity
#	Illarions item table has offsets relying on the exact size of the image
#	Due to the trimming the offset is wrong
#	This file contains the trimmed pixels to each borders
#	So the offset table data can be updated
#
#	name, is trimmed?, trimmed left, trimmed top, trimmed right, trimmed bottom
#
cow_walk_sw-10,true,0,0,0,5
cow_walk_sw-11,true,0,0,0,2
cow_walk_w-0,true,1,0,6,0
cow_walk_w-1,true,0,0,2,0
cow_walk_w-2,true,0,0,9,6
cow_walk_w-3,true,0,0,9,3
cow_walk_w-4,true,0,0,8,1
cow_walk_w-5,true,0,0,0,1
cow_walk_w-6,false,0,0,0,0
cow_walk_w-7,false,0,0,0,0
cow_walk_w-8,true,0,0,5,1
cow_walk_w-9,true,0,0,7,1
cow_walk_w-10,true,0,0,2,3
cow_walk_w-11,true,0,0,8,2
deer-idle-deer_idle_e-0,true,0,0,11,1
deer-idle-deer_idle_e-1,true,0,1,4,1
deer-idle-deer_idle_e-2,true,1,1,5,1
deer-idle-deer_idle_e-3,true,0,2,7,1
deer-idle-deer_idle_e-4,true,0,1,13,3
deer-idle-deer_idle_e-5,true,0,0,4,1
deer-idle-deer_idle_e-6,true,0,3,2,1
deer-idle-deer_idle_e-7,true,0,2,5,3
deer-idle-deer_idle_ne-0,true,8,3,9,2
deer-idle-deer_idle_ne-1,true,9,3,9,3
deer-idle-deer_idle_ne-2,true,8,4,9,3
deer-idle-deer_idle_ne-3,true,4,1,7,3
deer-idle-deer_idle_ne-4,true,1,0,2,3
deer-idle-deer_idle_ne-5,true,7,1,7,3
deer-idle-deer_idle_ne-6,true,6,0,2,3
deer-idle-deer_idle_ne-7,true,8,1,4,2
deer-idle-deer_idle_nw-0,true,5,1,6,2
deer-idle-deer_idle_nw-1,true,3,3,5,1
deer-idle-deer_idle_nw-2,true,0,1,1,2
deer-idle-deer_idle_nw-3,true,2,2,0,1
deer-idle-deer_idle_nw-4,true,1,3,5,1
deer-idle-deer_idle_nw-5,true,1,5,7,2
deer-idle-deer_idle_nw-6,true,6,3,7,2
deer-idle-deer_idle_nw-7,true,6,2,6,2
deer-idle-deer_idle_s-0,true,2,1,2,2
deer-idle-deer_idle_s-1,true,1,0,2,2
deer-idle-deer_idle_s-2,true,2,2,8,0
deer-idle-deer_idle_s-3,true,2,0,1,0
deer-idle-deer_idle_s-4,true,1,0,2,0
deer-idle-deer_idle_s-5,true,2,1,4,0
deer-idle-deer_idle_s-6,true,2,2,12,0
deer-idle-deer_idle_s-7,true,2,2,10,1
deer-idle-deer_idle_sw-0,true,9,2,6,1
deer-idle-deer_idle_sw-1,true,7,0,8,0
deer-idle-deer_idle_sw-2,true,9,7,8,0
deer-idle-deer_idle_sw-3,true,11,6,1,0
deer-idle-deer_idle_sw-4,true,11,4,2,0
deer-idle-deer_idle_sw-5,true,9,6,5,1
deer-idle-deer_idle_sw-6,true,3,3,10,1
deer-idle-deer_idle_sw-7,true,5,2,10,1
deer-stand-deer_stand_e-0,true,0,0,14,0
deer-stand-deer_stand_e-1,true,0,0,5,0
deer-stand-deer_stand_e-2,true,0,17,0,1
deer-stand-deer_stand_e-3,true,0,22,0,2
deer-stand-deer_stand_e-4,true,0,20,2,1
deer-stand-deer_stand_e-5,true,0,19,1,1
deer-stand-deer_stand_e-6,true,0,22,0,2
deer-stand-deer_stand_e-7,true,0,2,0,2
deer-stand-deer_stand_ne-0,true,4,1,3,1
deer-stand-deer_stand_ne-1,true,4,2,3,1
deer-stand-deer_stand_ne-2,true,1,13,4,2
deer-stand-deer_stand_ne-3,true,2,25,4,2
deer-stand-deer_stand_ne-4,true,3,25,6,2
deer-stand-deer_stand_ne-5,true,6,25,3,2
deer-stand-deer_stand_ne-6,true,2,25,4,2
deer-stand-deer_stand_ne-7,true,4,6,2,2
deer-stand-deer_stand_nw-0,true,1,1,2,2
deer-stand-deer_stand_nw-1,true,8,6,0,2
deer-stand-deer_stand_nw-2,true,3,26,3,3
deer-stand-deer_stand_nw-3,true,4,30,3,3
deer-stand-deer_stand_nw-4,true,4,30,3,3
deer-stand-deer_stand_nw-5,true,4,30,3,3
deer-stand-deer_stand_nw-6,true,4,30,3,3
deer-stand-deer_stand_nw-7,true,2,12,1,0
deer-stand-deer_stand_s-0,true,0,2,7,3
deer-stand-deer_stand_s-1,true,2,4,3,2
deer-stand-deer_stand_s-2,true,0,13,2,3
deer-stand-deer_stand_s-3,true,1,9,2,2
deer-stand-deer_stand_s-4,true,0,8,0,3
deer-stand-deer_stand_s-5,true,1,8,1,2
deer-stand-deer_stand_s-6,true,1,9,2,2
deer-stand-deer_stand_s-7,true,1,15,4,3
deer-stand-deer_stand_sw-0,true,2,1,5,3
deer-stand-deer_stand_sw-1,true,5,3,5,3
deer-stand-deer_stand_sw-2,true,5,3,5,3
deer-stand-deer_stand_sw-3,true,7,3,3,3
deer-stand-deer_stand_sw-4,true,3,3,7,3
deer-stand-deer_stand_sw-5,true,5,3,5,3
deer-stand-deer_stand_sw-6,true,5,3,5,3
deer-stand-deer_stand_sw-7,true,5,2,4,3
deer-walk-deer_walk_e-0,true,1,5,3,5
deer-walk-deer_walk_e-1,true,0,2,1,8
deer-walk-deer_walk_e-2,true,7,2,1,0
deer-walk-deer_walk_e-3,true,11,2,2,2
deer-walk-deer_walk_e-4,true,11,5,3,2
deer-walk-deer_walk_e-5,true,6,2,3,2
deer-walk-deer_walk_e-6,true,2,2,3,9
deer-walk-deer_walk_e-7,true,5,2,1,7
deer-walk-deer_walk_ne-0,true,2,6,1,0
deer-walk-deer_walk_ne-1,true,4,4,2,9
deer-walk-deer_walk_ne-2,true,4,4,3,8
deer-walk-deer_walk_ne-3,true,4,5,3,1
deer-walk-deer_walk_ne-4,true,2,6,3,5
deer-walk-deer_walk_ne-5,true,5,4,2,7
deer-walk-deer_walk_ne-6,true,5,4,1,8
deer-walk-deer_walk_ne-7,true,4,4,1,6
deer-walk-deer_walk_nw-0,true,2,3,3,1
deer-walk-deer_walk_nw-1,true,3,0,1,1
deer-walk-deer_walk_nw-2,true,6,0,1,2
deer-walk-deer_walk_nw-3,true,4,2,3,3
deer-walk-deer_walk_nw-4,true,3,3,0,1
deer-walk-deer_walk_nw-5,true,4,2,2,1
deer-walk-deer_walk_nw-6,true,3,0,2,2
deer-walk-deer_walk_nw-7,true,3,0,0,1
deer-walk-deer_walk_s-0,true,7,3,2,5
deer-walk-deer_walk_s-1,true,1,4,4,3
deer-walk-deer_walk_s-2,true,7,1,3,10
deer-walk-deer_walk_s-3,true,5,5,4,5
deer-walk-deer_walk_s-4,true,3,3,1,2
deer-walk-deer_walk_s-5,true,0,5,4,0
deer-walk-deer_walk_s-6,true,9,2,5,6
deer-walk-deer_walk_s-7,true,4,1,2,7
deer-walk-deer_walk_sw-0,true,5,12,3,4
deer-walk-deer_walk_sw-1,true,5,9,5,4
deer-walk-deer_walk_sw-2,true,5,7,5,11
deer-walk-deer_walk_sw-3,true,3,8,5,6
deer-walk-deer_walk_sw-4,true,5,12,3,4
deer-walk-deer_walk_sw-5,true,5,9,5,5
deer-walk-deer_walk_sw-6,true,3,6,3,6
deer-walk-deer_walk_sw-7,true,5,9,5,9
dog-dog_stand_n,false,0,0,0,0
dog-dog_stand_ne,false,0,0,0,0
dog-dog_stand_nw,false,0,0,0,0
dog-dog_stand_sw,false,0,0,0,0
dog-dog_stand_w,false,0,0,0,0
dog-dog_walk_n-0,true,0,0,0,1
dog-dog_walk_n-1,true,0,0,0,1
dog-dog_walk_n-2,true,0,0,0,1
dog-dog_walk_n-3,true,0,0,1,2
dog-dog_walk_n-4,true,0,0,0,1
dog-dog_walk_n-5,true,0,0,1,0
dog-dog_walk_n-6,true,0,0,3,1
dog-dog_walk_n-7,true,0,0,0,3
dog-dog_walk_ne-0,true,0,0,0,2
dog-dog_walk_ne-1,false,0,0,0,0
dog-dog_walk_ne-2,true,0,0,0,2
dog-dog_walk_ne-3,true,0,0,0,2
dog-dog_walk_ne-4,true,0,0,0,2
dog-dog_walk_ne-5,false,0,0,0,0
dog-dog_walk_ne-6,true,0,0,0,2
dog-dog_walk_ne-7,true,0,0,0,4
dog-dog_walk_nw-0,true,0,0,2,0
dog-dog_walk_nw-1,false,0,0,0,0
dog-dog_walk_nw-2,false,0,0,0,0
dog-dog_walk_nw-3,false,0,0,0,0
dog-dog_walk_nw-4,true,0,0,1,0
dog-dog_walk_nw-5,false,0,0,0,0
dog-dog_walk_nw-6,false,0,0,0,0
dog-dog_walk_nw-7,true,0,0,1,0
dog-dog_walk_sw-0,false,0,0,0,0
dog-dog_walk_sw-1,false,0,0,0,0
dog-dog_walk_sw-2,false,0,0,0,0
dog-dog_walk_sw-3,false,0,0,0,0
dog-dog_walk_sw-4,false,0,0,0,0
dog-dog_walk_sw-5,true,0,0,0,2
dog-dog_walk_sw-6,false,0,0,0,0
dog-dog_walk_sw-7,false,0,0,0,0
dog-dog_walk_w-0,true,0,0,0,3
dog-dog_walk_w-1,true,0,0,2,0
dog-dog_walk_w-2,true,0,0,2,0
dog-dog_walk_w-3,true,0,0,3,0
dog-dog_walk_w-4,true,0,0,2,0
dog-dog_walk_w-5,true,0,0,0,1
dog-dog_walk_w-6,true,0,0,0,2
dog-dog_walk_w-7,true,0,0,2,4
ettin-attack-ettin_attack_e-0,true,26,32,2,3
ettin-attack-ettin_attack_e-1,true,23,11,15,2
ettin-attack-ettin_attack_e-2,true,0,31,15,1
ettin-attack-ettin_attack_e-3,true,0,30,14,0
ettin-attack-ettin_attack_e-4,true,14,13,14,0
ettin-attack-ettin_attack_e-5,true,14,0,25,5
ettin-attack-ettin_attack_e-6,true,0,30,1,9
ettin-attack-ettin_attack_e-7,true,18,2,24,5
ettin-attack-ettin_attack_ne-0,true,16,12,3,6
ettin-attack-ettin_attack_ne-1,true,10,14,5,2
ettin-attack-ettin_attack_ne-2,true,0,24,9,1
ettin-attack-ettin_attack_ne-3,true,6,21,8,1
ettin-attack-ettin_attack_ne-4,true,0,14,6,0
ettin-attack-ettin_attack_ne-5,true,24,0,2,1
ettin-attack-ettin_attack_ne-6,true,23,17,2,1
ettin-attack-ettin_attack_ne-7,true,23,21,1,1
ettin-attack-ettin_attack_nw-0,true,24,1,24,1
ettin-attack-ettin_attack_nw-1,true,10,0,26,2
ettin-attack-ettin_attack_nw-2,true,23,1,8,1
ettin-attack-ettin_attack_nw-3,true,20,0,2,2
ettin-attack-ettin_attack_nw-4,true,28,0,10,0
ettin-attack-ettin_attack_nw-5,true,1,0,8,4
ettin-attack-ettin_attack_nw-6,true,1,0,0,15
ettin-attack-ettin_attack_nw-7,true,9,0,5,1
ettin-attack-ettin_attack_s-0,true,9,11,15,0
ettin-attack-ettin_attack_s-1,true,9,27,3,2
ettin-attack-ettin_attack_s-2,true,3,20,5,8
ettin-attack-ettin_attack_s-3,true,0,0,19,8
ettin-attack-ettin_attack_s-4,true,7,1,8,7
ettin-attack-ettin_attack_s-5,true,7,22,2,0
ettin-attack-ettin_attack_s-6,true,1,8,13,0
ettin-attack-ettin_attack_s-7,true,4,23,13,1
ettin-attack-ettin_attack_sw-0,true,0,3,19,2
ettin-attack-ettin_attack_sw-1,true,2,10,6,2
ettin-attack-ettin_attack_sw-2,true,10,14,1,0
ettin-attack-ettin_attack_sw-3,true,11,2,4,0
ettin-attack-ettin_attack_sw-4,true,8,0,1,3
ettin-attack-ettin_attack_sw-5,true,1,14,25,3
ettin-attack-ettin_attack_sw-6,true,2,10,21,1
ettin-attack-ettin_attack_sw-7,true,1,14,30,1
ettin-stand-ettin_stand_e,true,22,2,16,1
ettin-stand-ettin_stand_ne,true,15,0,16,0
ettin-stand-ettin_stand_nw,true,2,2,8,1
ettin-stand-ettin_stand_s,true,22,2,5,0
ettin-stand-ettin_stand_sw,true,15,2,22,0
ettin-walk-ettin_walk_e-0,true,1,2,2,0
ettin-walk-ettin_walk_e-1,true,4,1,2,3
ettin-walk-ettin_walk_e-2,true,3,0,13,3
ettin-walk-ettin_walk_e-3,true,0,2,20,3
ettin-walk-ettin_walk_e-4,true,1,3,19,7
ettin-walk-ettin_walk_e-5,true,0,3,17,5
ettin-walk-ettin_walk_e-6,true,4,1,13,7
ettin-walk-ettin_walk_e-7,true,3,1,1,3
ettin-walk-ettin_walk_ne-0,true,0,1,2,0
ettin-walk-ettin_walk_ne-1,true,0,0,0,2
ettin-walk-ettin_walk_ne-2,true,0,1,2,2
ettin-walk-ettin_walk_ne-3,true,0,0,0,2
ettin-walk-ettin_walk_ne-4,true,0,1,0,1
ettin-walk-ettin_walk_ne-5,true,0,0,1,0
ettin-walk-ettin_walk_ne-6,true,0,1,2,4
ettin-walk-ettin_walk_ne-7,true,0,2,0,4
ettin-walk-ettin_walk_nw-0,true,5,1,2,0
ettin-walk-ettin_walk_nw-1,true,12,1,1,2
ettin-walk-ettin_walk_nw-2,true,4,2,3,3
ettin-walk-ettin_walk_nw-3,true,3,1,11,1
ettin-walk-ettin_walk_nw-4,true,1,1,1,3
ettin-walk-ettin_walk_nw-5,true,1,2,3,4
ettin-walk-ettin_walk_nw-6,true,9,2,0,7
ettin-walk-ettin_walk_nw-7,true,11,1,11,1
ettin-walk-ettin_walk_s-0,true,1,3,24,9
ettin-walk-ettin_walk_s-1,true,0,0,2,9
ettin-walk-ettin_walk_s-2,true,0,0,6,11
ettin-walk-ettin_walk_s-3,true,7,1,3,1
ettin-walk-ettin_walk_s-4,true,1,1,2,0
ettin-walk-ettin_walk_s-5,true,5,0,3,0
ettin-walk-ettin_walk_s-6,true,13,0,5,2
ettin-walk-ettin_walk_s-7,true,2,0,12,8
ettin-walk-ettin_walk_sw-0,true,1,3,2,1
ettin-walk-ettin_walk_sw-1,true,2,0,1,0
ettin-walk-ettin_walk_sw-2,true,1,0,1,2
ettin-walk-ettin_walk_sw-3,true,1,3,0,5
ettin-walk-ettin_walk_sw-4,true,1,3,2,0
ettin-walk-ettin_walk_sw-5,true,1,3,0,2
ettin-walk-ettin_walk_sw-6,true,0,0,0,1
ettin-walk-ettin_walk_sw-7,true,2,1,1,0
fairy-idle-fairy_idle_e-0,true,14,1,5,5
fairy-idle-fairy_idle_e-1,true,11,1,6,5
fairy-idle-fairy_idle_e-2,true,4,4,9,1
fairy-idle-fairy_idle_e-3,true,1,6,3,0
fairy-idle-fairy_idle_e-4,true,5,9,9,2
fairy-idle-fairy_idle_e-5,true,1,6,3,0
fairy-idle-fairy_idle_e-6,true,1,1,9,0
fairy-idle-fairy_idle_e-7,true,11,1,6,4
fairy-idle-fairy_idle_ne-0,true,6,4,6,3
fairy-idle-fairy_idle_ne-1,true,5,5,4,5
fairy-idle-fairy_idle_ne-2,true,5,9,5,4
fairy-idle-fairy_idle_ne-3,true,11,10,11,1
fairy-idle-fairy_idle_ne-4,true,14,10,14,1
fairy-idle-fairy_idle_ne-5,true,11,10,11,1
fairy-idle-fairy_idle_ne-6,true,5,9,5,4
fairy-idle-fairy_idle_ne-7,true,5,6,4,5
fairy-idle-fairy_idle_nw-0,true,10,0,12,3
fairy-idle-fairy_idle_nw-1,true,10,1,15,2
fairy-idle-fairy_idle_nw-2,true,10,1,11,2
fairy-idle-fairy_idle_nw-3,true,5,1,5,2
fairy-idle-fairy_idle_nw-4,true,10,0,4,2
fairy-idle-fairy_idle_nw-5,true,5,1,5,2
fairy-idle-fairy_idle_nw-6,true,10,1,11,2
fairy-idle-fairy_idle_nw-7,true,10,1,15,2
fairy-idle-fairy_idle_s-0,true,14,4,5,3
fairy-idle-fairy_idle_s-1,true,11,4,6,3
fairy-idle-fairy_idle_s-2,true,5,1,10,3
fairy-idle-fairy_idle_s-3,true,3,0,10,0
fairy-idle-fairy_idle_s-4,true,2,1,8,1
fairy-idle-fairy_idle_s-5,true,3,0,7,0
fairy-idle-fairy_idle_s-6,true,4,1,10,3
fairy-idle-fairy_idle_s-7,true,11,1,2,2
fairy-idle-fairy_idle_sw-0,true,6,9,6,5
fairy-idle-fairy_idle_sw-1,true,5,9,4,4
fairy-idle-fairy_idle_sw-2,true,4,4,4,0
fairy-idle-fairy_idle_sw-3,true,11,3,11,2
fairy-idle-fairy_idle_sw-4,true,14,2,14,2
fairy-idle-fairy_idle_sw-5,true,11,3,11,2
fairy-idle-fairy_idle_sw-6,true,4,4,4,0
fairy-idle-fairy_idle_sw-7,true,5,9,4,4
fairy-stand-fairy_stand_e-0,true,14,1,5,5
fairy-stand-fairy_stand_e-1,true,9,2,6,5
fairy-stand-fairy_stand_e-2,true,5,7,11,2
fairy-stand-fairy_stand_e-3,true,5,10,10,1
fairy-stand-fairy_stand_e-4,true,7,10,10,0
fairy-stand-fairy_stand_e-5,true,5,9,10,1
fairy-stand-fairy_stand_e-6,true,6,2,10,0
fairy-stand-fairy_stand_e-7,true,11,2,8,4
fairy-stand-fairy_stand_ne-0,true,6,4,6,3
fairy-stand-fairy_stand_ne-1,true,5,6,5,3
fairy-stand-fairy_stand_ne-2,true,7,9,4,4
fairy-stand-fairy_stand_ne-3,true,12,10,9,2
fairy-stand-fairy_stand_ne-4,true,14,10,14,1
fairy-stand-fairy_stand_ne-5,true,9,10,12,1
fairy-stand-fairy_stand_ne-6,true,5,9,6,4
fairy-stand-fairy_stand_ne-7,true,5,6,4,5
fairy-stand-fairy_stand_nw-0,true,12,0,12,3
fairy-stand-fairy_stand_nw-1,true,11,1,15,2
fairy-stand-fairy_stand_nw-2,true,11,1,10,2
fairy-stand-fairy_stand_nw-3,true,11,4,6,2
fairy-stand-fairy_stand_nw-4,true,12,7,6,2
fairy-stand-fairy_stand_nw-5,true,11,6,6,2
fairy-stand-fairy_stand_nw-6,true,11,2,10,1
fairy-stand-fairy_stand_nw-7,true,4,0,13,1
fairy-stand-fairy_stand_s-0,true,14,4,5,3
fairy-stand-fairy_stand_s-1,true,12,3,8,3
fairy-stand-fairy_stand_s-2,true,2,1,10,3
fairy-stand-fairy_stand_s-3,true,2,1,7,1
fairy-stand-fairy_stand_s-4,true,7,4,6,0
fairy-stand-fairy_stand_s-5,true,5,2,10,2
fairy-stand-fairy_stand_s-6,true,1,1,11,0
fairy-stand-fairy_stand_s-7,true,9,4,6,4
fairy-stand-fairy_stand_sw-0,true,6,9,6,5
fairy-stand-fairy_stand_sw-1,true,5,6,3,3
fairy-stand-fairy_stand_sw-2,true,4,4,6,1
fairy-stand-fairy_stand_sw-3,true,9,3,11,2
fairy-stand-fairy_stand_sw-4,true,14,3,14,2
fairy-stand-fairy_stand_sw-5,true,12,3,9,3
fairy-stand-fairy_stand_sw-6,true,7,4,4,3
fairy-stand-fairy_stand_sw-7,true,5,8,4,4
fairy-walk-fairy_walk_e-0,true,4,3,0,0
fairy-walk-fairy_walk_e-1,true,3,2,1,0
fairy-walk-fairy_walk_e-2,true,0,0,5,2
fairy-walk-fairy_walk_e-3,true,2,3,11,2
fairy-walk-fairy_walk_e-4,true,1,1,2,1
fairy-walk-fairy_walk_e-5,true,2,3,11,2
fairy-walk-fairy_walk_e-6,true,0,0,5,2
fairy-walk-fairy_walk_e-7,true,3,2,1,0
fairy-walk-fairy_walk_ne-0,true,6,7,6,1
fairy-walk-fairy_walk_ne-1,true,5,6,5,2
fairy-walk-fairy_walk_ne-2,true,4,5,5,0
fairy-walk-fairy_walk_ne-3,true,11,4,11,1
fairy-walk-fairy_walk_ne-4,true,14,5,14,1
fairy-walk-fairy_walk_ne-5,true,11,4,11,1
fairy-walk-fairy_walk_ne-6,true,4,5,5,0
fairy-walk-fairy_walk_ne-7,true,5,6,5,2
fairy-walk-fairy_walk_nw-0,true,3,6,6,2
fairy-walk-fairy_walk_nw-1,true,4,3,2,0
fairy-walk-fairy_walk_nw-2,true,5,3,6,5
fairy-walk-fairy_walk_nw-3,true,4,0,3,5
fairy-walk-fairy_walk_nw-4,true,4,2,0,5
fairy-walk-fairy_walk_nw-5,true,4,0,3,5
fairy-walk-fairy_walk_nw-6,true,5,3,6,5
fairy-walk-fairy_walk_nw-7,true,3,1,2,2
fairy-walk-fairy_walk_s-0,true,5,8,0,7
fairy-walk-fairy_walk_s-1,true,3,9,1,8
fairy-walk-fairy_walk_s-2,true,0,6,4,7
fairy-walk-fairy_walk_s-3,true,1,5,4,7
fairy-walk-fairy_walk_s-4,true,2,4,6,4
fairy-walk-fairy_walk_s-5,true,1,5,4,7
fairy-walk-fairy_walk_s-6,true,0,0,0,2
fairy-walk-fairy_walk_s-7,true,2,12,1,9
fairy-walk-fairy_walk_sw-0,true,6,18,6,10
fairy-walk-fairy_walk_sw-1,true,5,19,4,10
fairy-walk-fairy_walk_sw-2,true,6,14,5,9
fairy-walk-fairy_walk_sw-3,true,11,9,9,8
fairy-walk-fairy_walk_sw-4,true,14,8,14,8
fairy-walk-fairy_walk_sw-5,true,11,9,9,8
fairy-walk-fairy_walk_sw-6,true,6,14,5,9
fairy-walk-fairy_walk_sw-7,true,5,19,4,10
fox-fox_stand_n,false,0,0,0,0
fox-fox_stand_ne,false,0,0,0,0
fox-fox_stand_nw,false,0,0,0,0
fox-fox_stand_sw,false,0,0,0,0
fox-fox_stand_w,false,0,0,0,0
fox-fox_walk_n-0,true,0,0,1,3
fox-fox_walk_n-1,true,0,0,0,1
fox-fox_walk_n-2,true,0,0,0,3
fox-fox_walk_n-3,true,0,0,0,2
fox-fox_walk_n-4,true,0,0,0,1
fox-fox_walk_n-5,false,0,0,0,0
fox-fox_walk_n-6,false,0,0,0,0
fox-fox_walk_n-7,true,0,0,1,2
fox-fox_walk_ne-0,true,0,0,0,1
fox-fox_walk_ne-1,false,0,0,0,0
fox-fox_walk_ne-2,true,0,0,0,1
fox-fox_walk_ne-3,true,0,0,0,2
fox-fox_walk_ne-4,true,0,0,0,1
fox-fox_walk_ne-5,false,0,0,0,0
fox-fox_walk_ne-6,true,0,0,0,1
fox-fox_walk_ne-7,true,0,0,0,3
fox-fox_walk_nw-0,false,0,0,0,0
fox-fox_walk_nw-1,false,0,0,0,0
fox-fox_walk_nw-2,false,0,0,0,0
fox-fox_walk_nw-3,false,0,0,0,0
fox-fox_walk_nw-4,false,0,0,0,0
fox-fox_walk_nw-5,false,0,0,0,0
fox-fox_walk_nw-6,false,0,0,0,0
fox-fox_walk_nw-7,false,0,0,0,0
fox-fox_walk_sw-0,false,0,0,0,0
fox-fox_walk_sw-1,false,0,0,0,0
fox-fox_walk_sw-2,false,0,0,0,0
fox-fox_walk_sw-3,false,0,0,0,0
fox-fox_walk_sw-4,false,0,0,0,0
fox-fox_walk_sw-5,false,0,0,0,0
fox-fox_walk_sw-6,false,0,0,0,0
fox-fox_walk_sw-7,false,0,0,0,0
fox-fox_walk_w-0,true,0,0,0,1
fox-fox_walk_w-1,true,0,0,1,0
fox-fox_walk_w-2,true,0,0,1,0
fox-fox_walk_w-3,false,0,0,0,0
fox-fox_walk_w-4,true,0,0,2,0
fox-fox_walk_w-5,false,0,0,0,0
fox-fox_walk_w-6,true,0,0,0,1
fox-fox_walk_w-7,true,0,0,0,3
golem_stand_n,false,0,0,0,0
golem_stand_ne,false,0,0,0,0
golem_stand_nw,false,0,0,0,0
golem_stand_sw,false,0,0,0,0
golem_stand_w,false,0,0,0,0
golem_walk_n-0,true,0,4,2,5
golem_walk_n-1,true,0,0,2,2
golem_walk_n-2,true,3,1,0,1
golem_walk_n-3,true,6,0,0,0
golem_walk_n-4,true,9,3,0,0
golem_walk_n-5,true,8,2,4,0
golem_walk_n-6,true,8,0,1,0
golem_walk_n-7,true,7,0,0,2
golem_walk_n-8,true,9,1,1,10
golem_walk_n-9,true,6,1,0,6
golem_walk_n-10,true,2,3,0,6
golem_walk_n-11,true,2,4,3,6
golem_walk_ne-0,true,0,2,4,0
golem_walk_ne-1,true,0,0,3,7
golem_walk_ne-2,true,0,0,0,2
golem_walk_ne-3,true,0,0,1,3
golem_walk_ne-4,true,1,0,0,0
golem_walk_ne-5,true,2,2,0,0
golem_walk_ne-6,true,4,0,0,0
golem_walk_ne-7,true,2,0,0,7
golem_walk_ne-8,true,1,0,0,3
golem_walk_ne-9,true,0,0,1,1
golem_walk_ne-10,true,0,3,0,2
golem_walk_ne-11,true,0,0,2,0
golem_walk_nw-0,true,0,3,0,0
golem_walk_nw-1,true,3,0,9,0
golem_walk_nw-2,true,6,1,9,0
golem_walk_nw-3,true,0,3,6,0
golem_walk_nw-4,true,3,2,2,0
golem_walk_nw-5,true,1,5,0,0
golem_walk_nw-6,true,0,4,0,0
golem_walk_nw-7,true,0,1,7,1
golem_walk_nw-8,true,6,2,8,4
golem_walk_nw-9,true,0,3,8,0
golem_walk_nw-10,true,3,3,6,0
golem_walk_nw-11,true,1,2,1,0
golem_walk_sw-0,true,0,1,0,2
golem_walk_sw-1,true,2,0,0,7
golem_walk_sw-2,true,0,0,0,3
golem_walk_sw-3,true,0,4,1,0
golem_walk_sw-4,true,0,1,2,1
golem_walk_sw-5,true,0,0,2,1
golem_walk_sw-6,true,0,0,4,3
golem_walk_sw-7,true,0,0,3,5
golem_walk_sw-8,true,0,0,2,4
golem_walk_sw-9,true,0,4,1,0
golem_walk_sw-10,true,1,0,0,0
golem_walk_sw-11,true,3,3,0,3
golem_walk_w-0,true,6,1,7,1
golem_walk_w-1,true,1,0,2,4
golem_walk_w-2,true,9,0,1,7
golem_walk_w-3,true,6,0,0,8
golem_walk_w-4,true,0,1,0,9
golem_walk_w-5,true,0,2,0,10
golem_walk_w-6,true,0,0,1,2
golem_walk_w-7,true,1,3,3,10
golem_walk_w-8,true,5,1,0,6
golem_walk_w-9,true,7,1,0,0
golem_walk_w-10,true,5,2,1,0
golem_walk_w-11,true,7,2,4,0
healer,false,0,0,0,0
hellhound_stand_n,false,0,0,0,0
hellhound_stand_ne,false,0,0,0,0
hellhound_stand_nw,false,0,0,0,0
hellhound_stand_sw,false,0,0,0,0
hellhound_stand_w,false,0,0,0,0
hellhound_walk_n-0,true,0,0,0,5
hellhound_walk_n-1,true,0,0,0,1
hellhound_walk_n-2,true,0,0,7,0
hellhound_walk_n-3,true,0,0,10,0
hellhound_walk_n-4,true,0,1,9,0
hellhound_walk_n-5,true,0,1,4,4
hellhound_walk_n-6,true,1,0,3,9
hellhound_walk_n-7,true,0,0,2,6
hellhound_walk_ne-0,false,0,0,0,0
hellhound_walk_ne-1,true,0,0,1,5
hellhound_walk_ne-2,true,0,0,1,1
hellhound_walk_ne-3,true,1,0,0,0
hellhound_walk_ne-4,false,0,0,0,0
hellhound_walk_ne-5,true,0,0,0,5
hellhound_walk_ne-6,true,0,0,0,2
hellhound_walk_ne-7,true,0,0,1,0
hellhound_walk_nw-0,true,0,2,0,0
hellhound_walk_nw-1,true,1,1,0,0
hellhound_walk_nw-2,true,1,0,0,0
hellhound_walk_nw-3,true,0,1,0,1
hellhound_walk_nw-4,true,0,1,0,1
hellhound_walk_nw-5,true,0,3,0,1
hellhound_walk_nw-6,true,0,1,0,1
hellhound_walk_nw-7,true,0,2,0,1
hellhound_walk_sw-0,false,0,0,0,0
hellhound_walk_sw-1,false,0,0,0,0
hellhound_walk_sw-2,true,0,0,0,4
hellhound_walk_sw-3,true,0,0,1,0
hellhound_walk_sw-4,true,0,0,1,0
hellhound_walk_sw-5,true,0,0,1,1
hellhound_walk_sw-6,true,0,0,0,6
hellhound_walk_sw-7,true,1,0,0,1
hellhound_walk_w-0,true,0,2,8,4
hellhound_walk_w-1,true,0,0,0,6
hellhound_walk_w-2,true,1,0,6,4
hellhound_walk_w-3,true,2,0,0,0
hellhound_walk_w-4,true,0,1,0,0
hellhound_walk_w-5,true,0,1,1,0
hellhound_walk_w-6,true,0,0,6,6
hellhound_walk_w-7,true,0,0,8,3
imp_stand_n,false,0,0,0,0
imp_stand_ne,false,0,0,0,0
